1.369635678110710880e+17 1.973016053888882598e-02 2.298385829327675545e+00
3.425416487823598080e+17 7.738215873030419335e-03 4.495615643139760920e+00
4.822611707607867520e+17 1.296362217632419586e-02 7.321863830360706871e+00
1.112143272952882200e+16 1.856297031282797688e-02 6.909976032344323116e+00
4.471170920314227712e+18 7.977498444782502030e-03 4.899633711205517272e+00
7.065166557689764864e+18 2.203308959761871369e-02 5.546934946673711231e+00
5.747198800339848320e+17 2.290337881389053684e-02 1.104003181172494763e+01
1.487353066813682880e+17 6.286946796668175727e-03 1.394040162878860478e+01
4.967223265055876000e+16 1.377308327760033355e-02 5.807912444066253954e+00
1.917774945025405760e+17 7.320157432902106402e-03 8.989074525739960464e+00
3.674647237989668800e+16 2.006962859340576805e-02 8.575877315943255752e+00
1.664276740028259840e+18 8.580599069352790390e-03 6.601782044722712683e+00
1.002990651914775600e+16 8.516339214161916873e-03 6.690613759334047117e+00
3.880676759932133600e+16 2.243179902007849669e-02 1.378084492513746362e+01
8.511898184158739200e+16 2.268292996869511122e-02 9.905470807085574592e+00
4.923654736413823360e+17 1.482630401336178932e-02 1.256777878327633324e+01
4.488959459060218240e+17 8.875420607482129021e-03 2.926134385726615772e+00
2.251042910329889792e+18 9.311302231416414277e-03 1.487369073515113449e+01
1.468272948276691800e+16 2.908244740470886450e-02 1.314051341849346599e+01
1.274507603114986496e+18 2.430247177669895425e-02 3.710772683032810715e+00
1.216408074321496400e+16 8.967022469418124003e-03 1.261247556241458767e+01
1.070233329356168400e+16 1.618978262360824122e-02 9.139694837413260942e+00
1.550640130284545600e+17 2.359040236096165977e-02 5.428014757612087848e+00
7.598462660799808000e+16 1.042347262451108481e-02 4.173473753755042814e+00
1.383467469698363840e+17 2.704866202356293048e-02 1.861683338187853698e+00
1.783485033460170000e+16 1.276894919194901737e-02 1.404933051375398101e+01
3.537221456472726528e+18 2.676802023038179698e-02 3.998557296964323271e+00
2.602708484027377600e+16 7.449285339195692301e-03 2.255244920899475147e+00
3.451025030769915904e+18 2.948657511023917294e-02 1.014376128035100599e+01
1.687184423563204608e+18 1.308316980340844607e-02 7.186878316247343079e+00
1.364147648431670720e+17 2.543884623043463772e-02 1.292182486081913773e+01
1.688994649538667520e+17 2.501922424251630181e-02 3.885399508924171741e+00
3.476032239768872400e+16 2.926429615229298939e-02 1.242957176281477594e+01
6.301382655003855360e+17 2.592752814507668160e-02 6.291412442638909752e+00
1.991034569610322800e+16 2.881037509571976116e-02 4.194410379654564203e+00
2.391193337426744000e+16 7.847030263105743420e-03 7.372413825208326443e+00
1.331267510867524864e+18 1.789767819217105010e-02 1.104278008888302942e+01
6.133848983420943360e+17 8.663042020660939244e-03 7.569615967353905184e+00
4.903447536578107392e+18 2.617921320029305970e-02 1.257993281374143280e+01
3.218089270634718720e+18 1.567207695742512188e-02 3.069161056053152148e+00
6.903639755920406528e+18 1.960844429992579172e-02 5.767965215511208221e+00
1.864094607512622592e+18 2.939336627810341246e-02 7.229254731365899467e+00
4.097250521812474368e+18 1.350527798694077519e-02 2.185791159953169860e+00
3.358788486416360960e+18 1.922740719187040689e-02 6.764721225363328649e+00
1.071196122460821600e+16 9.401907178711692292e-03 5.512088158459306442e+00
6.877790499203814400e+16 2.061461052332566254e-02 1.258642390214778750e+01
4.203428627925670400e+17 2.696484105637098061e-02 1.423572457693197357e+01
6.413019207475551232e+18 7.221836545325897860e-03 4.330693568543447114e+00
6.379267317762172000e+16 5.720050696463222992e-03 8.363560897254700421e+00
4.384869507809707200e+16 1.672861883652464882e-02 8.651629226955215302e+00
6.192875861256313856e+18 2.272893825489178538e-02 9.555173898059599935e+00
9.466809854303312000e+16 1.528285172168965256e-02 6.749703512069816114e+00
1.980690535310299840e+17 5.376277130945909984e-03 6.023994117267716497e+00
1.278919337472340800e+16 2.726165993943154703e-02 9.150283481010326625e+00
1.281367689940996600e+16 2.923404262397054365e-02 1.975952888438060384e+00
4.618544479461944960e+17 2.129560965037984727e-02 1.344686950679317228e+01
8.737058799802320000e+16 2.919005852513121418e-02 1.445568465603007091e+01
2.097526398683116480e+17 2.494462723199679030e-02 9.498128736855429466e+00
8.778965754499345600e+16 2.554841568688256612e-02 1.498508026892574208e+01
5.630260893061233600e+16 1.199712725649686867e-02 1.402944887414606878e+00
5.425270486063271680e+17 2.868985373512860163e-02 4.166572546428486845e+00
1.339985120346758656e+18 1.852132833273307383e-02 1.185401941622057542e+01
4.546601975837674400e+16 1.604856720277720444e-02 1.013670275976331325e+01
7.139237693733329920e+18 6.424263963185468385e-03 1.342786271535080012e+01
8.374418595760366080e+17 2.187035787316190735e-02 1.283765485458090794e+01
2.205870944221303360e+17 1.452890935257269631e-02 4.641156751561061000e+00
2.554818784957256960e+17 1.720420104780730902e-02 1.228217856451213486e+01
3.125515796754607600e+16 1.726912481709125605e-02 7.745942053776622593e+00
1.711893896237367040e+17 1.652275796849004760e-02 1.248548173130945038e+01
6.566002386559460352e+18 8.709391679053180360e-03 1.969591759360872940e+00
1.619754857062526400e+17 7.391977298477989816e-03 1.464299504880637670e+01
7.344510625628021760e+17 1.007037436856515755e-02 4.233537411537987794e+00
7.786905275481236480e+17 1.666224778299563863e-02 9.818821710176398598e-01
4.904463487304809472e+18 2.202557910519577916e-02 7.635852073053350786e+00
8.930625772189123840e+17 8.161428183280928714e-03 1.289409727001015682e+01
8.913841625078258688e+18 1.544676350153198138e-02 8.521058160640105683e+00
1.725935449898831000e+16 6.400650436105188336e-03 7.821339629156359052e+00
8.523102768997633600e+16 1.311759958404774828e-02 4.056999463412739537e+00
1.217408063337907456e+18 2.157124761928445184e-02 1.437845371572892184e+01
1.773681398184891904e+18 1.026519552839607122e-02 4.524896990818439990e-01
6.974196719010331648e+18 1.609305776447614647e-02 1.161027756886059414e+01
2.069572872112349440e+17 9.241435313824063191e-03 1.160639579165492563e+01
1.381079355760031360e+17 1.390971224844773924e-02 1.438458373364172260e+01
3.400601849376211200e+17 2.938580886624568220e-02 1.218865193779036282e+01
2.621042456788481600e+17 6.457921086761298814e-03 1.246138007019006594e-01
3.674069779213009920e+18 2.088307495830822591e-02 9.376379856952711478e+00
1.413944839960166144e+18 9.597546169719032433e-03 8.320662703107720048e+00
5.507448851956975616e+18 1.869973506949871439e-02 9.351715874514749061e+00
2.668386951894599200e+16 7.278159325212158609e-03 6.033343712009800797e+00
1.585308360535100800e+17 9.906532122545299440e-03 1.085558187465422186e+01
2.141467602572732672e+18 1.835421139188129699e-02 3.975815317155313000e+00
1.102919870819777000e+16 2.397275190734940442e-02 5.832832714667432583e+00
8.249735242610473984e+18 5.062181878120792893e-03 9.864017423732935441e+00
4.846909242508369920e+18 2.497365983509079387e-02 3.364656168197491137e+00
1.569260474167724032e+18 2.851649415564905948e-02 8.478296131607921282e+00
4.396653536372375200e+16 2.574523562892785597e-02 8.817345059814455155e+00
2.351917108453773312e+18 6.627768556961500385e-03 8.904526358208457282e+00
1.355469199221255360e+17 2.530900242013844892e-02 1.348104499397461353e+00
7.341795508934513920e+17 1.295713944475261961e-02 8.002581466561508705e+00
1.427783696295006720e+17 2.348670758922836652e-02 3.436700770887342937e+00
2.755628185054968320e+17 8.587605173682240356e-03 1.282460097469956040e+01
1.627442946950585280e+17 2.000401045877465978e-02 4.968468247085162659e+00
9.266775695146912000e+17 9.708929356843946576e-03 1.423746414800923565e+00
5.836441767110083200e+16 9.924948872598662875e-03 8.029182114009921989e+00
1.532688270365617280e+17 2.645959352883625257e-02 2.278408811738698247e+00
1.396932316623947600e+16 1.325940176545422483e-02 1.807842839271973645e+00
3.019134819734977600e+16 5.540096614155626958e-03 8.843680145028665063e-01
3.307376408322564608e+18 1.393480898049308941e-02 3.348848035261104972e+00
6.849080832470922240e+18 1.237188414998234218e-02 6.557977229926414076e+00
7.074251226218900000e+16 8.231468405093676083e-03 3.617595696002861239e+00
1.551433186170546176e+18 1.731936761650883574e-02 1.380279260463666446e+01
1.103451034789339392e+18 1.143526519423019097e-02 1.176754438407546210e+01
2.652417319054594400e+16 1.823695785266176567e-02 8.137069042757737236e+00
1.175309359941531200e+16 1.612185622280039310e-02 2.729258018281126574e+00
2.609742069738926400e+17 1.160922096482123328e-02 6.467032790863704861e+00
3.141975583370337920e+17 1.392045643583867190e-02 1.304361155292556917e+00
1.404628867315921152e+18 8.021726237578545235e-03 1.788755791608095169e+00
2.040334033995787840e+17 2.057781223620920585e-02 1.125436165896428165e+01
1.639480646796903680e+17 1.346628752071323334e-02 2.309145105696623457e+00
1.353422967350004400e+16 1.792908396420726108e-02 8.252194743776634089e-01
7.578515333780814080e+17 2.993827771918385408e-02 1.873200355450477694e+00
6.468671255474210400e+16 6.960682643258629676e-03 8.372014253782062099e+00
6.185523132753385600e+16 1.132410068949586505e-02 1.365626152308080954e+01
8.261119899510204800e+16 9.812620926164659918e-03 9.326579889751478447e+00
3.353850230522943488e+18 2.463658977740214653e-02 9.852427123871621006e+00
6.025802691899791200e+16 5.848351007933468015e-03 8.320068863132737746e+00
4.569765156500958208e+18 1.899503973737133589e-02 1.433841245384926566e+01
5.137415409242476000e+16 2.511042400945198358e-02 3.876454065272117777e+00
6.051983089870658560e+18 5.684773336616029057e-03 6.995231966611927810e+00
2.528134046959833920e+17 2.921225619535376336e-02 1.296488858621354723e+01
5.180297794143224960e+17 9.965211172935651771e-03 7.999738225403818959e+00
3.073570727331476400e+16 1.070610899119961261e-02 4.212483141884987070e+00
3.582697332540687360e+18 1.388419738086622141e-02 1.437797829414752826e+01
4.625531921692360800e+16 1.813493348790361920e-02 2.542885881824192396e+00
1.236919308958953760e+17 1.848784680750359746e-02 7.299474436095883867e+00
1.586737687334300480e+17 1.367325033470352322e-02 1.372096013096607159e+01
4.626465701793061120e+17 1.923422884194918997e-02 1.386758228320566211e+01
1.711244712219633408e+18 1.315939349685840351e-02 1.105278418230694903e+01
1.077616454412599360e+17 2.950136668271379631e-02 1.370541369264772547e+00
1.534112594122124800e+17 2.002343323115944249e-02 2.281961263174550059e+00
9.646933445364221952e+18 5.946435381306118539e-03 2.757358937712234059e+00
1.056426660628144128e+18 1.948756836968490794e-02 5.739487105776129638e+00
6.368978628068424000e+16 2.503496859205206829e-02 1.114604505678170021e+01
4.151046334352133120e+18 2.855539529463924087e-02 2.562224613668024897e+00
1.490870105819969280e+17 2.605841047544966288e-02 2.671158765079312492e+00
6.670060766957094400e+17 8.169020335173082792e-03 1.169986217604157730e+01
2.841771725657521600e+17 7.241531728861667905e-03 1.218917617396710718e+01
1.198108765551917056e+18 2.754572593148942733e-02 1.446875177643939914e+01
1.822599215394198400e+17 1.052372366820254063e-02 7.540728505103938772e+00
9.954823359671747840e+17 2.583693971567502939e-02 1.295252782927177115e+01
1.018276487164408576e+18 1.641540008600395756e-02 3.589919268400571184e+00
7.422028066896523520e+17 2.641664080649699237e-02 9.941833296002673848e+00
4.015624416389838336e+18 9.172242624680630729e-03 8.098563123528670360e+00
7.328947262002078400e+16 2.193512724507024753e-02 2.673192748875401037e+00
6.612483250132080640e+17 1.453925211898008177e-02 3.676592175608608404e+00
6.463386228390433792e+18 2.830321517030943979e-02 7.068145777496923188e+00
1.592760665460323520e+17 2.522549792457320916e-02 7.798834597512563249e+00
3.967827148667550080e+17 2.038899226274906024e-02 1.508323622137420772e+00
2.038810009568100864e+18 6.325257914325900510e-03 1.291928719876196041e+01
6.091817600560335200e+16 1.924379470175753906e-02 7.609166624784351463e+00
6.481618585276707200e+16 2.194775340479373366e-02 2.005061344432201409e+00
2.990147121743324160e+18 6.614708771372319711e-03 7.240928019561969187e+00
2.794563658435094528e+18 6.744250236207450545e-03 7.225752264536107639e+00
5.631084998988725120e+17 1.045612667919014298e-02 1.075890495328595708e+00
4.914618485730350400e+16 2.167637786800771446e-02 6.397833953289885578e+00
1.003288004545263360e+17 1.525761911812684862e-02 8.210521490275061396e+00
4.290926663217440000e+17 1.737605393787495026e-02 1.222668633962207707e+01
3.318023821676046336e+18 7.861450146940687778e-03 6.469835009876300225e-01
1.724588004208051200e+18 1.005899850593792999e-02 1.479403049472889364e+01
9.027583077539085312e+18 5.536503026686432488e-03 5.864250768895340471e+00
7.884501392097711360e+17 1.793893242523966064e-02 6.142180677035188552e+00
4.275587934349226880e+17 2.669302912284638243e-02 2.888310141384994090e+00
4.271262881121814528e+18 2.114110419513683461e-02 1.356137546262224980e+01
1.728101416687361000e+16 2.675152107491453324e-02 1.994859178148344236e+00
1.498303607460371000e+16 2.292474646097967389e-02 8.683253859758631732e-01
6.343841257678387200e+18 1.285665721244498225e-02 9.632329300089040203e+00
3.599595905612216320e+18 5.102213017457391843e-03 1.387088628225136411e+01
1.291262447978222848e+18 2.560696021190657368e-02 5.930629304975119531e+00
1.780929288664552600e+16 1.344575141900291801e-02 1.643234611021888947e+00
1.697671172498569600e+16 2.411277411835961379e-02 6.441052127547810535e+00
8.280151684945991680e+18 1.089359515581325710e-02 1.110884450088590469e+01
1.525577094194066944e+18 2.487133925990154051e-02 1.198813200555973602e+01
1.370058210496047360e+18 1.297049063376227995e-02 7.199671142474333152e+00
2.184396728576012480e+17 2.842343503549571437e-02 8.774952416467467486e+00
6.017402527094352896e+18 1.201587150906220647e-02 6.290733718398122676e+00
3.234578011140868000e+16 1.490945496676146162e-02 2.866870711374059244e+00
1.263055189420930400e+17 2.541529075311792576e-02 2.629490363325357016e+00
3.371095362927970304e+18 2.003580167334709922e-02 9.258988502539645893e+00
2.836606061961176800e+16 5.786080603890321299e-03 6.700782455466042897e+00
1.561609076383982080e+18 9.157118842063022290e-03 9.187514786352029006e+00
2.034547804093963200e+16 1.746580573855860755e-02 3.553538717974519257e-01
9.144670343490639360e+17 1.062064582281478133e-02 8.533577089208263189e+00
1.195632199100960160e+17 7.097570022228464823e-03 1.285852175833160160e+01
2.147011986045948800e+16 2.052488646378803142e-02 1.442626143797954263e+01
2.233560304873419264e+18 1.804615565490253620e-02 6.620668140491154929e+00
2.876541574463635200e+16 2.225009656825654297e-02 4.286990492831063371e+00
2.014109818466590976e+18 9.721412186498757865e-03 1.346200871440913716e+01
1.551069781777883520e+17 2.367621713439171244e-02 1.487093855568951994e+01
7.830414283344323584e+18 2.642053819342580698e-02 1.817471091843596342e+00
9.281716490525452288e+18 2.161126321393681826e-02 1.345198517366811863e+01
2.123643557494706176e+18 2.919390643148060682e-02 4.795689680769436691e+00
8.258116717450065920e+17 1.264539825799500944e-02 7.290880438652249218e+00
3.446994471308921600e+16 2.234985739206227923e-02 1.303048965331713838e+01
3.396866074218248800e+16 2.029252855908862674e-02 1.141921713471854449e+00
1.399024252608091680e+17 7.932483125467551868e-03 2.558447168682154715e-01
1.554617767350596800e+16 1.256269329655195985e-02 2.728601962582861251e+00
2.540561351064825200e+16 1.506733338711655976e-02 1.471687364830661338e+01
2.813719316706825280e+17 1.668518568974321908e-02 2.986400076081706878e+00
4.505975608568808320e+17 8.123658434707079976e-03 3.564097127507374729e+00
2.523377496551170560e+17 2.998560329695802718e-02 1.040214856119279574e+01
2.305768624249604480e+17 2.197084743753419459e-02 8.344224354323037218e+00
1.097688407075411328e+18 1.441562717599175966e-02 7.465156310299281728e+00
2.003345005631232960e+17 9.167237781543245007e-03 1.340473422443444207e+01
7.905372470079959040e+17 2.151704957931511661e-02 8.165530725063979034e+00
2.381637646693455360e+18 1.593424060003589479e-02 1.252760636713075826e+01
2.120282231935598720e+17 1.160489720374739686e-02 5.595970674669696887e-01
2.462643709948193280e+18 1.998884022726223411e-02 8.257294693293042442e+00
1.545350408362659072e+18 8.111681588286297206e-03 9.141391517641633158e+00
1.374227756650672480e+17 8.488302376683298789e-03 1.228355772937385071e+00
3.255291186850483712e+18 8.075909025511718645e-03 2.894576480348173053e+00
4.962927383786115840e+17 1.286742734806670813e-02 2.710210597323492010e+00
2.885189047840839168e+18 2.695635249062576511e-02 4.396836134578757660e-01
1.675827719874720000e+17 2.952951915573905767e-02 8.871928081458722914e+00
3.168937646326965760e+18 1.848048741133348841e-02 8.702238316367221671e+00
8.572789655297163200e+16 2.656209945845766640e-02 9.814150723850772806e+00
4.650163874314503200e+16 1.504194181415737311e-02 1.259380445253023773e+01
5.834230925432888800e+16 6.309781375457913441e-03 5.587736842156073358e+00
1.703790038028391800e+16 2.676963923361514591e-02 4.913468690766814584e-01
3.247858591555235200e+16 1.058112013811680213e-02 5.236344581885807870e+00
2.441173240737158144e+18 1.451451141497660594e-02 3.880146376516509843e+00
2.860204934113678336e+18 9.148792681984724978e-03 6.581789610962545112e+00
2.890925874799444400e+16 6.200741525981771224e-03 1.238163642943800191e+01
6.755134852366225920e+17 1.379551413508981958e-02 1.688779884119117503e+00
1.103428071063844992e+18 1.727079088071838131e-02 1.458782761747942125e+01
2.464772861542075600e+16 2.236829311600284018e-02 6.529929445923245979e+00
1.218003090757305600e+17 1.202543042677222708e-02 6.253372878619228636e+00
7.096001154043720800e+16 2.651902114271068381e-02 8.984114868537995235e+00
2.110740776685344000e+17 5.277028483049687503e-03 7.788857161580230226e+00
3.216990790658544000e+16 2.528966105628481162e-02 8.206462683095939070e+00
1.877142337667754400e+16 1.790446996870952157e-02 1.403615632016065007e+01
3.964422260031657984e+18 1.873118697960701740e-02 8.572331203258270804e+00
5.818158738201864960e+17 6.343933571273212280e-03 5.610286618986092044e+00
4.119437189939039200e+16 1.700366911737745748e-02 8.240389747081820815e+00
1.432957477358754304e+18 1.624570005325200531e-02 7.093871922383240936e+00
1.745736738296543800e+16 1.087705917130144667e-02 1.282860219750068431e+01
1.513079589442629400e+16 1.405742370176505870e-02 1.963452997991153026e+00
4.935995139064704000e+16 2.191848374142539579e-02 4.221589186606432342e+00
1.517245515115771392e+18 2.912386874572144360e-02 1.377512671435351699e+01
3.032957168501827072e+18 2.799927738612595363e-02 1.353387314647873652e+01
4.552789260998518784e+18 7.097922237289406439e-03 5.488537202074078358e+00
2.433324122240513280e+17 1.990567052392245087e-02 3.586713764575593544e+00
5.896324024670177280e+17 2.387833572190488016e-02 3.535195804243619344e-01
6.421249247818503680e+17 9.672921680379125559e-03 1.031294777426604448e+01
2.573030505777807680e+17 2.874441218977587600e-02 1.370987357925937644e+01
9.619977909672715520e+17 1.125333229698588511e-02 1.325534263905256438e+01
1.440080074072717000e+16 1.387068521161791135e-02 1.956340681607604770e+00
2.107439703611097088e+18 2.154517376256347497e-02 1.289239931063417366e+01
8.926331512823235200e+16 1.262205747174236295e-02 9.492568910020013462e+00
2.281000605247019520e+17 2.509757755446221511e-02 8.428357529852135599e+00
1.733087067741697792e+18 1.246375368748314783e-02 3.530501082197286866e+00
5.789235461918304000e+16 1.800036052881265336e-02 9.257430661281806916e-01
2.091679987172660800e+17 2.886059224177648166e-02 1.385732767502960172e+01
1.082925667177905000e+16 7.910881187101176382e-03 1.384485161453926061e+01
1.505893834769170800e+16 7.120730983067820319e-03 7.393833753226320304e+00
3.670512832677036160e+17 9.311821510520377349e-03 1.845464453591057152e+00
1.675279937075088960e+17 1.690146295384443303e-02 1.387176471002652001e+01
1.330374642455931136e+18 1.158806286270677721e-02 3.732982788830389698e+00
1.239760336424421920e+17 2.807121323348295283e-02 5.734031242465288614e+00
2.307953340323180800e+16 8.236434939777640199e-03 5.579862895048797178e+00
3.824976459158211840e+17 2.033120269854371207e-02 4.747675207354966620e-01
1.347311848808285280e+17 1.895648887139942881e-02 1.188908783967019289e+01
4.977284502554151936e+18 2.441097045548802635e-02 1.236161787765057163e+01
1.279223458013952800e+17 2.070731032909420982e-02 1.115636297918221054e+01
3.792774468077985280e+17 2.709081221227552932e-02 9.659637809429515443e-01
2.210412386456216640e+17 7.381959471430411639e-03 4.334456333144769413e-01
8.777055766942389760e+17 1.306892139491364416e-02 1.649386662513093738e+00
9.308171477475549184e+18 8.884587551076308931e-03 1.265989975360040987e+01
1.751377531902848320e+17 1.433250441755516691e-02 1.419853169205808641e+01
3.491742040094270000e+16 1.102503362730849860e-02 6.244511411962450076e+00
2.210236618448795600e+16 6.327509489859373809e-03 8.432665078642948231e+00
3.915236695947867520e+17 1.873086020286770376e-02 1.490373317696499811e+01
1.242735618728965632e+18 1.980602908491479325e-02 4.951316277923147879e+00
3.332176011675778048e+18 1.671982873379355278e-02 1.183182644655691362e+01
4.219701698485149600e+16 1.010915167830174315e-02 9.150400337201238798e+00
6.048900900893573120e+18 9.168120107449898026e-03 1.071034184660992850e+01
5.067561304783551488e+18 8.553463523547201117e-03 9.838244554735451786e+00
4.850273476170218496e+18 2.759943094298619726e-02 1.167314141445990394e+01
1.287980054090677000e+16 2.287795113170061970e-02 6.726303649233947191e+00
5.661492707479302400e+16 6.888908505000258635e-03 1.337872906143453200e+01
1.088058620788669000e+16 1.911389381946010727e-02 4.951401489963595637e+00
4.407651002525415936e+18 5.668654846383884387e-03 1.090085958947758193e+01
7.425144476658150400e+18 2.403673135397465729e-02 1.248043556916549157e+01
9.912346625147919360e+17 1.316502099040220766e-02 6.799063103032998434e+00
8.413301550320603200e+16 2.624777725565487912e-02 6.738393322996054202e+00
7.947197004386334720e+17 2.374588938108403505e-02 1.092615396389623150e+01
1.813239850003638400e+16 2.764667087320484690e-02 2.463696565360486090e+00
3.680785000487256000e+16 2.924872668106088050e-02 1.913918022664948593e+00
1.585584657633384448e+18 2.186560952953546522e-02 6.838488762576927726e+00
4.482912832642964480e+17 1.777656710324079445e-02 9.820058671015706508e+00
7.555548288323598336e+18 8.596403716406240611e-03 9.060200459283523911e-01
2.404182644766997120e+17 2.529043702316984346e-02 2.004442402783545241e+00
4.066421959040527872e+18 2.819461119689763151e-02 1.216009285457603362e+01
1.692709413934183360e+17 2.029761019402850572e-02 5.949607330120619153e+00
1.297467507496689152e+18 2.339815770523698268e-02 5.432898957563327969e+00
8.894402915212866560e+18 1.076136738188764042e-02 2.899122067598420838e+00
3.409684155655029600e+16 2.273379756691997974e-02 3.565117959713254070e+00
7.133929367671484800e+16 1.335134688252940030e-02 1.257906533811877114e+00
1.853572785817849088e+18 2.785727567144145184e-02 1.355286085487507464e+01
1.101833930264884480e+18 8.134704733878509592e-03 3.447345118930880137e+00
5.134574953887412800e+16 2.699224335770763344e-02 5.031792811122882902e+00
1.867993688854428400e+16 1.119679056635452391e-02 9.468497026148941842e+00
7.422735021275366400e+17 1.005784465657062407e-02 2.979886723392058734e+00
1.403973532558091200e+17 2.935983144022310046e-02 1.469877806544076471e+01
1.298279359383873200e+16 1.545210634614898465e-02 2.923632874414404004e+00
1.870372171775388480e+17 1.551111198447779546e-02 1.166383682053819815e+00
9.431848745770678272e+18 1.063197479601543129e-02 6.613567184629141060e+00
8.503154372472940800e+16 2.179533429420464630e-02 3.689804045643872321e+00
1.497931792548864320e+17 9.037400755036603672e-03 3.671775063744663559e+00
1.845802233914982656e+18 8.710632867862222461e-03 1.332199414998170406e+00
8.612900049042479360e+17 1.219284898709760250e-02 3.000087156321762372e+00
1.268164436164873920e+17 1.831520595318991348e-02 1.483200813802975482e+01
7.122604375965053600e+16 1.642409088815476037e-02 1.100380028965931878e+01
4.946027866923208704e+18 2.200344825590086137e-02 5.477815619656705159e+00
6.465882183875129344e+18 2.545155556208312034e-02 1.299969497783039429e+01
2.377457010422030848e+18 2.687427124909474996e-02 1.427543561308541520e+01
3.294299960790814720e+18 1.016134891500194634e-02 1.189416923344313481e+01
3.779862620006376320e+17 2.246174486703374912e-02 5.898316162328421264e+00
2.871487091921964000e+16 1.969480269983496165e-02 1.641579848952952059e+00
4.724262967772749440e+17 2.042827142971814433e-02 5.294424654378019568e+00
9.455104872962052800e+16 1.376388578332240348e-02 1.255710067629468440e+01
