1.000000013351431960e-10
1.000000047497451305e-03
2.150000073015689850e-03
4.639999940991401672e-03
9.999999776482582092e-03
1.585000008344650269e-02
2.511999942362308502e-02
3.981000185012817383e-02
6.310000270605087280e-02
1.000000014901161194e-01
1.584900021553039551e-01
2.511900067329406738e-01
3.981100022792816162e-01
6.309599876403808594e-01
1.000000000000000000e+00
1.580000042915344238e+00
2.509999990463256836e+00
3.980000019073486328e+00
6.309999942779541016e+00
1.000000000000000000e+01
1.259000015258789062e+01
1.585000038146972656e+01
1.995000076293945312e+01
2.512000083923339844e+01
3.162000083923339844e+01
3.981000137329101562e+01
5.011999893188476562e+01
6.309999847412109375e+01
7.943000030517578125e+01
1.000000000000000000e+02
1.059300003051757812e+02
1.121999969482421875e+02
1.188499984741210938e+02
1.258899993896484375e+02
1.333500061035156250e+02
1.412500000000000000e+02
1.496199951171875000e+02
1.584900054931640625e+02
1.678800048828125000e+02
1.778300018310546875e+02
1.883600006103515625e+02
1.995299987792968750e+02
2.113500061035156250e+02
2.238699951171875000e+02
2.371399993896484375e+02
2.511900024414062500e+02
2.660700073242187500e+02
2.818399963378906250e+02
2.985400085449218750e+02
3.162300109863281250e+02
3.349700012207031250e+02
3.548099975585937500e+02
3.758399963378906250e+02
3.981099853515625000e+02
4.217000122070312500e+02
4.466799926757812500e+02
4.731499938964843750e+02
5.011900024414062500e+02
5.308800048828125000e+02
5.623400268554687500e+02
5.956599731445312500e+02
6.309600219726562500e+02
6.683400268554687500e+02
7.079500122070312500e+02
7.498900146484375000e+02
7.943300170898437500e+02
8.414000244140625000e+02
8.912500000000000000e+02
9.440599975585937500e+02
1.000000000000000000e+03
1.059250000000000000e+03
1.122020019531250000e+03
1.188500000000000000e+03
1.258930053710937500e+03
1.333520019531250000e+03
1.412540039062500000e+03
1.496239990234375000e+03
1.584890014648437500e+03
1.678800048828125000e+03
1.778280029296875000e+03
1.883650024414062500e+03
1.995260009765625000e+03
2.113489990234375000e+03
2.238719970703125000e+03
2.371370117187500000e+03
2.511889892578125000e+03
2.660729980468750000e+03
2.818379882812500000e+03
2.985379882812500000e+03
3.162280029296875000e+03
3.349649902343750000e+03
3.548129882812500000e+03
3.758370117187500000e+03
3.981070068359375000e+03
4.216970214843750000e+03
4.466839843750000000e+03
4.731509765625000000e+03
5.011870117187500000e+03
5.308839843750000000e+03
5.623410156250000000e+03
5.956620117187500000e+03
6.309569824218750000e+03
6.683439941406250000e+03
7.079459960937500000e+03
7.498939941406250000e+03
7.943279785156250000e+03
8.413950195312500000e+03
8.912509765625000000e+03
9.440610351562500000e+03
1.000000000000000000e+04
1.258925000000000000e+04
1.584892968750000000e+04
1.995261914062500000e+04
2.511885937500000000e+04
3.162277929687500000e+04
3.981071875000000000e+04
5.011871875000000000e+04
6.309573046875000000e+04
7.943282031250000000e+04
1.000000000000000000e+05
1.584893125000000000e+05
2.511886406250000000e+05
3.981071562500000000e+05
6.309573125000000000e+05
1.000000000000000000e+06
1.584890000000000000e+06
2.511890000000000000e+06
3.981070000000000000e+06
6.309570000000000000e+06
1.000000000000000000e+07
2.154430000000000000e+07
4.641590000000000000e+07
