5.944366057519800961e-05,5.944366057519800961e-05,5.944366057519800961e-05,5.945496741333045065e-05,7.282297883648425341e-05,9.015480463858693838e-05,1.187619127449579537e-04,1.619257527636364102e-04,2.268546377308666706e-04,3.146658709738403559e-04,4.465456004254519939e-04,6.416015676222741604e-04,9.130946709774434566e-04,1.277211704291403294e-03,1.710521872155368328e-03,2.179367467761039734e-03,2.635526470839977264e-03,3.028440289199352264e-03,3.318290226161479950e-03,3.484976245090365410e-03,3.526782616972923279e-03,3.501180093735456467e-03,3.415731480345129967e-03,3.281234763562679291e-03,3.108324483036994934e-03,2.907550195232033730e-03,2.689156914129853249e-03,2.463493729010224342e-03,2.238124841824173927e-03,2.019161125645041466e-03,1.812664559110999107e-03,1.623179065063595772e-03,1.453940058127045631e-03,1.307190512306988239e-03,1.183532061986625195e-03,1.082665985450148582e-03,1.002729055471718311e-03,9.411042556166648865e-04,8.944975561462342739e-04,8.592479280196130276e-04,8.316722814925014973e-04,8.084265282377600670e-04,7.864982471801340580e-04,7.629788015037775040e-04,7.319644209928810596e-04,6.686722626909613609e-04,4.886160604655742645e-04,1.676497049629688263e-04,3.876837945426814258e-05,2.642024082888383418e-05,2.557902917033061385e-05,2.563897760410327464e-05,2.578678686404600739e-05,2.595195837784558535e-05,2.683664388314355165e-05,4.657348108594305813e-05,6.502810720121487975e-05,7.034192822175100446e-05,6.814587686676532030e-05,5.437228173832409084e-05,1.351765877188881859e-05,1.034454089676728472e-05,1.045389763021375984e-05,1.068962319550337270e-05,1.097323001886252314e-05,1.130084910982986912e-05,1.165914545708801597e-05,1.198240261146565899e-05,9.168097676592878997e-06,8.016914762265514582e-06,5.248284196568420157e-06,4.021891527372645214e-06,3.121027020824840292e-06,3.421519750190782361e-06,3.684760486066807061e-06,2.167751063097966835e-06,1.499527684245549608e-06,5.246453156360075809e-07,4.684319492298527621e-07,4.330389913320686901e-07,4.099826469428080600e-07,3.967650741287798155e-07,5.228334885032381862e-07,2.738651616596143867e-08,4.836366029881133954e-11,3.426485169818332954e-13,5.334067589073078139e-15,1.992909044467268474e-16,1.150880457200852697e-17,1.361660573619599141e-18,3.345083241988410414e-19,8.498191888254115725e-20,3.247147900895487588e-20,1.542174692969837582e-20,8.988781077331952412e-21,2.107287443021803522e-21,6.003909530457155403e-22,1.755869195817253606e-22,5.243735772935559154e-23,1.594711034441225409e-23,4.920206324106235784e-24,1.533155606639628312e-24,4.807297155780018127e-25,1.512953495154500404e-25,4.771696048016668526e-26,6.989889251101369541e-27,1.025281035549691865e-27
5.944364624023437500e+02,5.944364624023437500e+02,5.944364624023437500e+02,5.945494995117187500e+02,7.282297973632812500e+02,9.015480346679687500e+02,1.187619262695312500e+03,1.619257446289062500e+03,2.268545654296875000e+03,3.146657470703125000e+03,4.465455566406250000e+03,6.416016601562500000e+03,9.130949218750000000e+03,1.277212207031250000e+04,1.710522265625000000e+04,2.179367187500000000e+04,2.635526562500000000e+04,3.028440234375000000e+04,3.318288671875000000e+04,3.484975000000000000e+04,3.526781250000000000e+04,3.501178906250000000e+04,3.415730078125000000e+04,3.281232812500000000e+04,3.108324218750000000e+04,2.907550000000000000e+04,2.689156640625000000e+04,2.463493750000000000e+04,2.238125000000000000e+04,2.019161523437500000e+04,1.812664843750000000e+04,1.623179199218750000e+04,1.453940332031250000e+04,1.307190527343750000e+04,1.183532421875000000e+04,1.082666015625000000e+04,1.002729101562500000e+04,9.411045898437500000e+03,8.944977539062500000e+03,8.592480468750000000e+03,8.316725585937500000e+03,8.084280273437500000e+03,7.865315917968750000e+03,7.634207519531250000e+03,7.362151855468750000e+03,6.990860351562500000e+03,6.426483398437500000e+03,5.762887695312500000e+03,5.201704101562500000e+03,4.764534667968750000e+03,4.353090820312500000e+03,3.863242187500000000e+03,3.241598632812500000e+03,2.486521484375000000e+03,1.684447387695312500e+03,1.010956115722656250e+03,6.065099487304687500e+02,4.259290771484375000e+02,3.541789550781250000e+02,3.258513183593750000e+02,3.352610473632812500e+02,4.516944580078125000e+02,5.678875122070312500e+02,5.843143310546875000e+02,4.469962158203125000e+02,2.400295562744140625e+02,1.446318206787109375e+02,1.247844085693359375e+02,1.230197143554687500e+02,1.249751663208007812e+02,1.277267150878906250e+02,1.287147064208984375e+02,1.127045745849609375e+02,9.032402801513671875e+01,6.970667266845703125e+01,4.506603240966796875e+01,3.470911407470703125e+01,2.916647529602050781e+01,2.105841827392578125e+01,2.012621498107910156e+01,5.560665130615234375e+00,4.084258556365966797e+00,3.912801742553710938e+00,3.876320362091064453e+00,3.913172006607055664e+00,3.878356218338012695e+00,3.904759883880615234e-01,2.272667922079563141e-02,7.704990450292825699e-03,5.255837924778461456e-03,3.900963813066482544e-03,2.917606150731444359e-03,2.183776348829269409e-03,1.632778556086122990e-03,1.219132682308554649e-03,6.752200424671173096e-04,3.699219378177076578e-04,2.014592173509299755e-04,1.091331141651608050e-04,5.752361175836995244e-05,3.228780406061559916e-05,1.471979430789360777e-05,9.620485798222944140e-06,5.437637469185574446e-07,1.612337818812648038e-08,2.663201326136288571e-10,1.488493790030576136e-12
1.278038452148437500e+03,1.278038452148437500e+03,1.278038452148437500e+03,1.278281494140625000e+03,1.565694091796875000e+03,1.938328369140625000e+03,2.553381347656250000e+03,3.481403320312500000e+03,4.877375976562500000e+03,6.765316894531250000e+03,9.600731445312500000e+03,1.379443847656250000e+04,1.963153515625000000e+04,2.746005664062500000e+04,3.677621484375000000e+04,4.685638281250000000e+04,5.666381250000000000e+04,6.511144531250000000e+04,7.134324218750000000e+04,7.492700781250000000e+04,7.582584375000000000e+04,7.527538281250000000e+04,7.343822656250000000e+04,7.054655468750000000e+04,6.682898437500000000e+04,6.251230859375000000e+04,5.781685156250000000e+04,5.296510546875000000e+04,4.811967187500000000e+04,4.341195703125000000e+04,3.897228125000000000e+04,3.489834375000000000e+04,3.125971093750000000e+04,2.810459570312500000e+04,2.544594335937500000e+04,2.327731835937500000e+04,2.155867187500000000e+04,2.023374609375000000e+04,1.923169921875000000e+04,1.847383984375000000e+04,1.788095507812500000e+04,1.738116601562500000e+04,1.691000585937500000e+04,1.641009375000000000e+04,1.580725585937500000e+04,1.493579492187500000e+04,1.359164453125000000e+04,1.217720117187500000e+04,1.105543652343750000e+04,1.021377050781250000e+04,9.385173828125000000e+03,8.407161132812500000e+03,7.209056152343750000e+03,5.798593750000000000e+03,4.256463867187500000e+03,2.793782226562500000e+03,1.719225097656250000e+03,1.132164306640625000e+03,8.688048095703125000e+02,7.551085815429687500e+02,7.155284423828125000e+02,8.517070312500000000e+02,1.091183593750000000e+03,1.011462219238281250e+03,9.575800781250000000e+02,6.006389160156250000e+02,3.606315612792968750e+02,2.797859802246093750e+02,2.652093811035156250e+02,2.656441955566406250e+02,2.696674194335937500e+02,2.728547668457031250e+02,2.535410614013671875e+02,2.045940704345703125e+02,1.655761413574218750e+02,1.058601455688476562e+02,7.801936340332031250e+01,6.484122467041015625e+01,4.571357345581054688e+01,5.085664749145507812e+01,1.518754386901855469e+01,9.083617210388183594e+00,8.473464012145996094e+00,8.337141990661621094e+00,8.354114532470703125e+00,8.853692054748535156e+00,1.637763738632202148e+00,1.047628223896026611e-01,3.561116009950637817e-02,2.429222874343395233e-02,1.803178712725639343e-02,1.348643936216831207e-02,1.009408291429281235e-02,7.547713816165924072e-03,5.635683424770832062e-03,3.121182788163423538e-03,1.710432115942239761e-03,9.314360213465988636e-04,5.017573130317032337e-04,2.683525672182440758e-04,1.412668934790417552e-04,7.864466897444799542e-05,4.253787847119383514e-05,2.766621400951407850e-05,5.162859224583371542e-07,3.208061594150990459e-09,3.878284360325778835e-07
2.758184814453125000e+03,2.758184814453125000e+03,2.758184814453125000e+03,2.758709472656250000e+03,3.378986083984375000e+03,4.183184570312500000e+03,5.510553222656250000e+03,7.513354003906250000e+03,1.052605566406250000e+04,1.460049414062500000e+04,2.071970898437500000e+04,2.977031445312500000e+04,4.236760937500000000e+04,5.926264843750000000e+04,7.936820312500000000e+04,1.011226093750000000e+05,1.222884062500000000e+05,1.405196093750000000e+05,1.539686406250000000e+05,1.617028750000000000e+05,1.636426875000000000e+05,1.624547500000000000e+05,1.584899218750000000e+05,1.522492656250000000e+05,1.442262343750000000e+05,1.349103125000000000e+05,1.247768515625000000e+05,1.143060859375000000e+05,1.038489687500000000e+05,9.368905468750000000e+04,8.410761718750000000e+04,7.531550000000000000e+04,6.746280468750000000e+04,6.065364062500000000e+04,5.491590234375000000e+04,5.023570312500000000e+04,4.652663281250000000e+04,4.366725000000000000e+04,4.150469921875000000e+04,3.986911718750000000e+04,3.858959375000000000e+04,3.751085546875000000e+04,3.649280468750000000e+04,3.540428125000000000e+04,3.404696484375000000e+04,3.195196289062500000e+04,2.878512304687500000e+04,2.583385156250000000e+04,2.364064062500000000e+04,2.198269531250000000e+04,2.026127734375000000e+04,1.823738476562500000e+04,1.586248730468750000e+04,1.319750781250000000e+04,1.029206542968750000e+04,7.336159667968750000e+03,4.819382324218750000e+03,3.152396972656250000e+03,2.267511474609375000e+03,1.843442993164062500e+03,1.611412475585937500e+03,1.689306762695312500e+03,1.849776611328125000e+03,1.995420898437500000e+03,1.852282348632812500e+03,1.435608154296875000e+03,8.857611694335937500e+02,6.474860839843750000e+02,5.839488525390625000e+02,5.724528198242187500e+02,5.748953857421875000e+02,5.803571166992187500e+02,5.609313964843750000e+02,4.676671142578125000e+02,3.874267578125000000e+02,2.499107971191406250e+02,1.777974700927734375e+02,1.451849365234375000e+02,1.074242553710937500e+02,1.108881378173828125e+02,4.503961181640625000e+01,2.106100273132324219e+01,1.864222717285156250e+01,1.815351295471191406e+01,1.805512046813964844e+01,1.933054161071777344e+01,6.375298023223876953e+00,4.850366115570068359e-01,1.658151447772979736e-01,1.131289675831794739e-01,8.397983014583587646e-02,6.281260401010513306e-02,4.701176285743713379e-02,3.515336662530899048e-02,2.624785527586936951e-02,1.453816704452037811e-02,7.966497913002967834e-03,4.337648395448923111e-03,2.340109553188085556e-03,1.250327448360621929e-03,6.630513234995305538e-04,3.545003128238022327e-04,1.883428776636719704e-04,9.505416528554633260e-05,9.794548532227054238e-05,5.929325652687111869e-06,1.374341529469802481e-08
5.944364746093750000e+03,5.944364746093750000e+03,5.944364746093750000e+03,5.945495117187500000e+03,7.282298339843750000e+03,9.015481445312500000e+03,1.187619140625000000e+04,1.619257128906250000e+04,2.268546093750000000e+04,3.146658007812500000e+04,4.465455078125000000e+04,6.416016406250000000e+04,9.130948437500000000e+04,1.277212031250000000e+05,1.710522031250000000e+05,2.179367031250000000e+05,2.635526250000000000e+05,3.028440000000000000e+05,3.318289687500000000e+05,3.484976562500000000e+05,3.526782187500000000e+05,3.501180000000000000e+05,3.415730937500000000e+05,3.281234375000000000e+05,3.108324062500000000e+05,2.907550000000000000e+05,2.689156875000000000e+05,2.463493750000000000e+05,2.238125000000000000e+05,2.019161406250000000e+05,1.812664843750000000e+05,1.623179218750000000e+05,1.453940156250000000e+05,1.307190468750000000e+05,1.183532265625000000e+05,1.082665781250000000e+05,1.002728828125000000e+05,9.411042968750000000e+04,8.944976562500000000e+04,8.592480468750000000e+04,8.316717968750000000e+04,8.084194531250000000e+04,7.864400781250000000e+04,7.626751562500000000e+04,7.316788281250000000e+04,6.805426562500000000e+04,6.080995703125000000e+04,5.477606250000000000e+04,5.059401171875000000e+04,4.724610937500000000e+04,4.358707031250000000e+04,3.930319140625000000e+04,3.451469140625000000e+04,2.943399023437500000e+04,2.399067773437500000e+04,1.829011718750000000e+04,1.300209082031250000e+04,8.897030273437500000e+03,6.266787597656250000e+03,4.799828125000000000e+03,3.851425781250000000e+03,3.583311035156250000e+03,3.724767089843750000e+03,4.146934570312500000e+03,4.111886230468750000e+03,3.388703613281250000e+03,2.255895751953125000e+03,1.556225585937500000e+03,1.306705932617187500e+03,1.247476684570312500e+03,1.238929565429687500e+03,1.245178833007812500e+03,1.228536743164062500e+03,1.073183349609375000e+03,8.904418334960937500e+02,5.932874145507812500e+02,4.112271423339843750e+02,3.270291748046875000e+02,2.547586059570312500e+02,2.287456665039062500e+02,1.375893554687500000e+02,5.276184082031250000e+01,4.208868408203125000e+01,4.015480041503906250e+01,3.950590133666992188e+01,4.130988693237304688e+01,2.203821563720703125e+01,2.222785949707031250e+00,7.696812748908996582e-01,5.253631472587585449e-01,3.900267481803894043e-01,2.917388975620269775e-01,2.183536738157272339e-01,1.632738709449768066e-01,1.219154000282287598e-01,6.752507388591766357e-02,3.700238466262817383e-02,2.014360204339027405e-02,1.087158732116222382e-02,5.816576071083545685e-03,3.098193556070327759e-03,1.655828324146568775e-03,8.439086377620697021e-04,5.134253297001123428e-04,2.518581459298729897e-04,4.453609653864987195e-05,1.681203443126833008e-08
9.421818359375000000e+03,9.421818359375000000e+03,9.421818359375000000e+03,9.423611328125000000e+03,1.154244335937500000e+04,1.428953710937500000e+04,1.882375976562500000e+04,2.566522460937500000e+04,3.595645703125000000e+04,4.987452734375000000e+04,7.077747656250000000e+04,1.016938671875000000e+05,1.447255312500000000e+05,2.024381093750000000e+05,2.711178125000000000e+05,3.454297500000000000e+05,4.177309687500000000e+05,4.800077812500000000e+05,5.259489375000000000e+05,5.523686875000000000e+05,5.589950000000000000e+05,5.549370625000000000e+05,5.413933125000000000e+05,5.200756875000000000e+05,4.926694062500000000e+05,4.608466875000000000e+05,4.262313750000000000e+05,3.904637812500000000e+05,3.547428437500000000e+05,3.200371250000000000e+05,2.873074062500000000e+05,2.572738906250000000e+05,2.304495000000000000e+05,2.071896718750000000e+05,1.875898750000000000e+05,1.716025625000000000e+05,1.589325937500000000e+05,1.491650156250000000e+05,1.417778750000000000e+05,1.361908125000000000e+05,1.318199531250000000e+05,1.281340000000000000e+05,1.246452343750000000e+05,1.208392890625000000e+05,1.157065078125000000e+05,1.069271953125000000e+05,9.522928906250000000e+04,8.604842968750000000e+04,7.992132812500000000e+04,7.474982031250000000e+04,6.893342968750000000e+04,6.217053906250000000e+04,5.486378515625000000e+04,4.733651953125000000e+04,3.937782421875000000e+04,3.103002148437500000e+04,2.304528515625000000e+04,1.632549218750000000e+04,1.157257910156250000e+04,8.624314453125000000e+03,6.571057617187500000e+03,5.749376464843750000e+03,5.797895507812500000e+03,6.462947753906250000e+03,6.632822753906250000e+03,5.729809570312500000e+03,4.051570068359375000e+03,2.675926513671875000e+03,2.146691894531250000e+03,1.999415649414062500e+03,1.969088134765625000e+03,1.972356445312500000e+03,1.957855102539062500e+03,1.761796508789062500e+03,1.463983398437500000e+03,1.002587463378906250e+03,6.863356933593750000e+02,5.343380737304687500e+02,4.247395019531250000e+02,3.467169799804687500e+02,2.580866394042968750e+02,9.497684478759765625e+01,6.999861145019531250e+01,6.552256774902343750e+01,6.394836044311523438e+01,6.570914459228515625e+01,4.354308700561523438e+01,5.505491256713867188e+00,1.932357311248779297e+00,1.319634675979614258e+00,9.797512292861938477e-01,7.328841090202331543e-01,5.485430359840393066e-01,4.101746976375579834e-01,3.062750697135925293e-01,1.696371436119079590e-01,9.295944869518280029e-02,5.061246082186698914e-02,2.731797844171524048e-02,1.463559269905090332e-02,7.796353660523891449e-03,4.128620959818363190e-03,2.160186646506190300e-03,1.218960154801607132e-03,5.737930187024176121e-04,7.290244411706225947e-06,7.754917419333651196e-08
1.493224804687500000e+04,1.493224804687500000e+04,1.493224804687500000e+04,1.493508789062500000e+04,1.829313085937500000e+04,2.264688867187500000e+04,2.983299023437500000e+04,4.067573437500000000e+04,5.698587109375000000e+04,7.904405468750000000e+04,1.121722421875000000e+05,1.611703125000000000e+05,2.293693750000000000e+05,3.208356875000000000e+05,4.296831250000000000e+05,5.474571875000000000e+05,6.620443750000000000e+05,7.607442500000000000e+05,8.335545625000000000e+05,8.754261250000000000e+05,8.859278125000000000e+05,8.794965000000000000e+05,8.580317500000000000e+05,8.242461875000000000e+05,7.808111250000000000e+05,7.303767500000000000e+05,6.755163125000000000e+05,6.188298125000000000e+05,5.622171250000000000e+05,5.072132812500000000e+05,4.553412812500000000e+05,4.077425312500000000e+05,3.652297187500000000e+05,3.283662187500000000e+05,2.973032500000000000e+05,2.719656875000000000e+05,2.518855156250000000e+05,2.364054062500000000e+05,2.246978125000000000e+05,2.158430937500000000e+05,2.089158281250000000e+05,2.030731406250000000e+05,1.975340000000000000e+05,1.914240625000000000e+05,1.828599687500000000e+05,1.677699531250000000e+05,1.491384375000000000e+05,1.352872031250000000e+05,1.263020781250000000e+05,1.182294453125000000e+05,1.089240390625000000e+05,9.824262500000000000e+04,8.708090625000000000e+04,7.587660937500000000e+04,6.419618359375000000e+04,5.200272656250000000e+04,3.964182421875000000e+04,2.946523632812500000e+04,2.084067968750000000e+04,1.497320507812500000e+04,1.090332812500000000e+04,9.094036132812500000e+03,8.776261718750000000e+03,9.614126953125000000e+03,9.991050781250000000e+03,8.919327148437500000e+03,6.508817871093750000e+03,4.440440429687500000e+03,3.500812744140625000e+03,3.204908203125000000e+03,3.129424072265625000e+03,3.122999267578125000e+03,3.112227050781250000e+03,2.875620117187500000e+03,2.405735595703125000e+03,1.699524658203125000e+03,1.152559570312500000e+03,8.805652465820312500e+02,7.033376464843750000e+02,5.413195800781250000e+02,4.840753173828125000e+02,1.779183502197265625e+02,1.192447738647460938e+02,1.082887115478515625e+02,1.042807006835937500e+02,1.050585861206054688e+02,8.214392852783203125e+01,1.354073619842529297e+01,4.849184513092041016e+00,3.314019203186035156e+00,2.460658550262451172e+00,1.840733766555786133e+00,1.377775430679321289e+00,1.030248045921325684e+00,7.692809104919433594e-01,4.260846972465515137e-01,2.334930300712585449e-01,1.271177828311920166e-01,6.862545013427734375e-02,3.674867749214172363e-02,1.958741247653961182e-02,1.034719869494438171e-02,5.372934974730014801e-03,2.862247405573725700e-03,1.701570814475417137e-03,1.841908815549686551e-04,1.342761152045568451e-06
2.366451757812500000e+04,2.366451757812500000e+04,2.366451757812500000e+04,2.366901757812500000e+04,2.899083007812500000e+04,3.589064062500000000e+04,4.727913281250000000e+04,6.446264453125000000e+04,9.031081250000000000e+04,1.252684531250000000e+05,1.777697968750000000e+05,2.554216562500000000e+05,3.635030000000000000e+05,5.084580625000000000e+05,6.809586875000000000e+05,8.676058125000000000e+05,1.049203375000000000e+06,1.205622250000000000e+06,1.321011500000000000e+06,1.387369375000000000e+06,1.404012250000000000e+06,1.393820125000000000e+06,1.359802875000000000e+06,1.306259750000000000e+06,1.237424125000000000e+06,1.157495875000000000e+06,1.070553625000000000e+06,9.807166875000000000e+05,8.909973750000000000e+05,8.038280000000000000e+05,7.216215625000000000e+05,6.461874375000000000e+05,5.788133750000000000e+05,5.203925312500000000e+05,4.711642812500000000e+05,4.310093125000000000e+05,3.991864375000000000e+05,3.746536875000000000e+05,3.560994375000000000e+05,3.420666562500000000e+05,3.310882500000000000e+05,3.218269062500000000e+05,3.130285937500000000e+05,3.031905000000000000e+05,2.887842187500000000e+05,2.628886250000000000e+05,2.335950781250000000e+05,2.129096093750000000e+05,1.996464687500000000e+05,1.869389843750000000e+05,1.719947343750000000e+05,1.551106562500000000e+05,1.380703437500000000e+05,1.213263437500000000e+05,1.040688203125000000e+05,8.629525000000000000e+04,6.870782031250000000e+04,5.168313671875000000e+04,3.639892968750000000e+04,2.525983789062500000e+04,1.722505078125000000e+04,1.383088183593750000e+04,1.289677246093750000e+04,1.351638574218750000e+04,1.397091015625000000e+04,1.292879394531250000e+04,1.042157910156250000e+04,7.482316406250000000e+03,5.809442382812500000e+03,5.184615234375000000e+03,5.000951171875000000e+03,4.958058593750000000e+03,4.945650390625000000e+03,4.674643066406250000e+03,3.959829833984375000e+03,2.882198730468750000e+03,1.944062744140625000e+03,1.457582031250000000e+03,1.166162963867187500e+03,8.652913208007812500e+02,8.526515502929687500e+02,3.426186218261718750e+02,2.091845703125000000e+02,1.830778198242187500e+02,1.733091735839843750e+02,1.707296752929687500e+02,1.491979522705078125e+02,3.285110473632812500e+01,1.216403961181640625e+01,8.321527481079101562e+00,6.179360389709472656e+00,4.622777462005615234e+00,3.460237026214599609e+00,2.587478160858154297e+00,1.932069063186645508e+00,1.070133566856384277e+00,5.864387154579162598e-01,3.192802667617797852e-01,1.723496466875076294e-01,9.230881929397583008e-02,4.913099110126495361e-02,2.598430030047893524e-02,1.366131566464900970e-02,7.009265944361686707e-03,3.626626916229724884e-03,1.950351637788116932e-03,2.122913201674236916e-06
3.750895312500000000e+04,3.750895312500000000e+04,3.750895312500000000e+04,3.751608593750000000e+04,4.595130859375000000e+04,5.688769140625000000e+04,7.493876562500000000e+04,1.021751328125000000e+05,1.431452656250000000e+05,1.985541250000000000e+05,2.817701875000000000e+05,4.048506250000000000e+05,5.761629375000000000e+05,8.059208750000000000e+05,1.079339500000000000e+06,1.375180625000000000e+06,1.663017375000000000e+06,1.910945625000000000e+06,2.093841000000000000e+06,2.199020000000000000e+06,2.225399750000000000e+06,2.209244750000000000e+06,2.155326250000000000e+06,2.070459000000000000e+06,1.961352375000000000e+06,1.834664000000000000e+06,1.696858000000000000e+06,1.554464625000000000e+06,1.412257000000000000e+06,1.274091125000000000e+06,1.143791500000000000e+06,1.024226187500000000e+06,9.174363125000000000e+05,8.248371875000000000e+05,7.468089375000000000e+05,6.831623750000000000e+05,6.327220625000000000e+05,5.938368750000000000e+05,5.644280625000000000e+05,5.421855625000000000e+05,5.247843125000000000e+05,5.101009062500000000e+05,4.961156562500000000e+05,4.802135312500000000e+05,4.557694062500000000e+05,4.115299687500000000e+05,3.660095625000000000e+05,3.354559375000000000e+05,3.156950937500000000e+05,2.955381875000000000e+05,2.714157812500000000e+05,2.448711875000000000e+05,2.188866875000000000e+05,1.936796250000000000e+05,1.680155937500000000e+05,1.420091562500000000e+05,1.157590703125000000e+05,8.821103125000000000e+04,6.160365234375000000e+04,4.180534375000000000e+04,2.722986132812500000e+04,2.111686718750000000e+04,1.915815625000000000e+04,1.948777929687500000e+04,2.015371484375000000e+04,1.906372070312500000e+04,1.593942285156250000e+04,1.218444140625000000e+04,9.541721679687500000e+03,8.409673828125000000e+03,8.001252441406250000e+03,7.893313476562500000e+03,7.872674804687500000e+03,7.571930175781250000e+03,6.531850097656250000e+03,4.871479492187500000e+03,3.291187744140625000e+03,2.428507812500000000e+03,1.935348754882812500e+03,1.434469726562500000e+03,1.415683227539062500e+03,6.643270874023437500e+02,3.796428222656250000e+02,3.187096252441406250e+02,2.948426513671875000e+02,2.838559265136718750e+02,2.646468200683593750e+02,7.853357696533203125e+01,3.046027755737304688e+01,2.090052795410156250e+01,1.552244758605957031e+01,1.161283874511718750e+01,8.692742347717285156e+00,6.500350475311279297e+00,4.853864669799804688e+00,2.688492059707641602e+00,1.473308920860290527e+00,8.021242618560791016e-01,4.330378770828247070e-01,2.318613231182098389e-01,1.235410794615745544e-01,6.539803743362426758e-02,3.437773138284683228e-02,1.770444773137569427e-02,9.802010841667652130e-03,3.332910593599081039e-03,4.595836508087813854e-04
5.944367187500000000e+04,5.944367187500000000e+04,5.944367187500000000e+04,5.945497656250000000e+04,7.282297656250000000e+04,9.015480468750000000e+04,1.187619062500000000e+05,1.619257343750000000e+05,2.268546093750000000e+05,3.146658125000000000e+05,4.465455625000000000e+05,6.416018125000000000e+05,9.130950000000000000e+05,1.277212000000000000e+06,1.710521875000000000e+06,2.179366750000000000e+06,2.635526000000000000e+06,3.028439500000000000e+06,3.318289500000000000e+06,3.484976000000000000e+06,3.526782000000000000e+06,3.501179750000000000e+06,3.415730750000000000e+06,3.281234000000000000e+06,3.108323750000000000e+06,2.907549500000000000e+06,2.689156500000000000e+06,2.463493250000000000e+06,2.238124500000000000e+06,2.019161250000000000e+06,1.812664500000000000e+06,1.623179375000000000e+06,1.453940125000000000e+06,1.307190375000000000e+06,1.183532250000000000e+06,1.082666250000000000e+06,1.002729187500000000e+06,9.411044375000000000e+05,8.944976250000000000e+05,8.592480000000000000e+05,8.316701875000000000e+05,8.083926875000000000e+05,7.861498750000000000e+05,7.603365625000000000e+05,7.185201875000000000e+05,6.435505625000000000e+05,5.735682500000000000e+05,5.289473125000000000e+05,4.991782500000000000e+05,4.669144062500000000e+05,4.280027187500000000e+05,3.864452187500000000e+05,3.468527500000000000e+05,3.087056250000000000e+05,2.703802500000000000e+05,2.319446875000000000e+05,1.921972500000000000e+05,1.473409687500000000e+05,1.038856015625000000e+05,7.129863281250000000e+04,4.563873828125000000e+04,3.400108203125000000e+04,2.974135937500000000e+04,2.887237695312500000e+04,2.713982226562500000e+04,2.746394921875000000e+04,2.483088476562500000e+04,1.998747460937500000e+04,1.579179687500000000e+04,1.366399023437500000e+04,1.285715039062500000e+04,1.260643847656250000e+04,1.254894531250000000e+04,1.222091308593750000e+04,1.078368554687500000e+04,8.189933593750000000e+03,5.586712890625000000e+03,4.075709228515625000e+03,3.226442626953125000e+03,2.431519775390625000e+03,2.361316162109375000e+03,1.330209838867187500e+03,7.174332885742187500e+02,5.728053588867187500e+02,5.152955932617187500e+02,4.845922546386718750e+02,4.648618774414062500e+02,1.842695312500000000e+02,7.619758605957031250e+01,5.247259140014648438e+01,3.897978591918945312e+01,2.916323089599609375e+01,2.183074951171875000e+01,1.632522010803222656e+01,1.219034862518310547e+01,6.752172470092773438e+00,3.700279235839843750e+00,2.014541149139404297e+00,1.087545156478881836e+00,5.823686718940734863e-01,3.101630806922912598e-01,1.643942296504974365e-01,8.655521273612976074e-02,4.528997838497161865e-02,2.368002571165561676e-02,6.887198891490697861e-03,6.983315688557922840e-05
